timestamp,raw_acetone,raw_ammonia,corrected_acetone,corrected_ammonia,temperature,humidity,voc_index,voc_type,diabetes_stage,kidney_stage,hydration_status
2025-11-01 19:05:50,0.118437,3.180708,-0.782,1.381,29.8,73.5,84.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:05:54,0.118193,3.16508,-0.782,1.365,29.8,74.4,85.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:05:58,0.117216,3.149939,-0.783,1.35,29.8,75.1,86.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:06:06,0.116484,3.133333,-0.784,1.333,29.8,75.7,88.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:06:10,0.114774,3.120147,-0.785,1.32,29.8,75.5,89.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:06:14,0.113797,3.106227,-0.786,1.306,29.8,75.6,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:06:17,0.113797,3.108669,-0.786,1.309,29.8,75.5,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:06:21,0.113553,3.108669,-0.786,1.309,29.8,75.4,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:06:25,0.112332,3.106715,-0.788,1.307,29.8,75.5,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:06:30,0.113065,3.108181,-0.787,1.308,29.8,75.4,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:06:33,0.113309,3.105739,-0.787,1.306,29.8,75.0,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:06:38,0.112821,3.102076,-0.787,1.302,29.8,74.7,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:06:41,0.111355,3.098901,-0.789,1.299,29.8,74.6,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:06:48,0.112088,3.096703,-0.788,1.297,29.8,74.7,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:06:52,0.111111,3.092308,-0.789,1.292,29.8,74.2,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:06:56,0.1116,3.093529,-0.788,1.294,29.8,74.2,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:00,0.111844,3.095726,-0.788,1.296,29.8,73.9,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:04,0.113065,3.09475,-0.787,1.295,29.8,73.7,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:07,0.112576,3.09768,-0.787,1.298,29.8,73.7,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:11,0.112576,3.095482,-0.787,1.295,29.8,73.5,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:15,0.112332,3.094506,-0.788,1.295,29.8,73.4,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:18,0.112821,3.094017,-0.787,1.294,29.8,73.3,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:22,0.113309,3.096703,-0.787,1.297,29.8,73.3,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:26,0.113797,3.096215,-0.786,1.296,29.8,73.1,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:30,0.11453,3.095971,-0.785,1.296,29.8,73.0,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:35,0.11453,3.094994,-0.785,1.295,29.8,73.0,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:39,0.112088,3.090598,-0.788,1.291,29.8,73.1,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:42,0.111844,3.0884,-0.788,1.288,29.8,73.0,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:47,0.112332,3.087424,-0.788,1.287,29.7,73.0,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:51,0.110379,3.084493,-0.79,1.284,29.7,73.1,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:55,0.110867,3.084249,-0.789,1.284,29.8,73.0,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:07:58,0.110867,3.082784,-0.789,1.283,29.7,72.9,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:08:02,0.110379,3.08254,-0.79,1.283,29.8,72.9,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:08:05,0.108425,3.078876,-0.792,1.279,29.8,72.7,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:08:09,0.110379,3.080342,-0.79,1.28,29.8,72.8,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:08:16,0.108181,3.075702,-0.792,1.276,29.7,72.1,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:08:19,0.109646,3.078876,-0.79,1.279,29.8,72.5,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:08:24,0.109402,3.076435,-0.791,1.276,29.8,72.7,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:08:27,0.108181,3.07497,-0.792,1.275,29.7,73.0,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:08:32,0.108181,3.072283,-0.792,1.272,29.8,73.1,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:08:35,0.109158,3.076435,-0.791,1.276,29.7,73.3,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:08:39,0.109158,3.073748,-0.791,1.274,29.7,73.3,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:08:43,0.107692,3.070574,-0.792,1.271,29.7,73.7,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:08:47,0.109402,3.074237,-0.791,1.274,29.8,73.6,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:08:51,0.108181,3.072283,-0.792,1.272,29.7,73.4,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:08:55,0.107448,3.06862,-0.793,1.269,29.7,73.2,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:08:59,0.106471,3.067399,-0.794,1.267,29.7,72.9,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:09:03,0.107937,3.069108,-0.792,1.269,29.7,72.7,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:09:07,0.107937,3.065934,-0.792,1.266,29.7,72.7,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:09:11,0.109158,3.067643,-0.791,1.268,29.7,73.4,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:09:15,0.110134,3.067399,-0.79,1.267,29.7,73.6,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:09:19,0.111355,3.067399,-0.789,1.267,29.7,73.7,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:09:22,0.112088,3.066667,-0.788,1.267,29.7,73.9,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:09:26,0.1116,3.067155,-0.788,1.267,29.7,73.9,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:09:31,0.108669,3.063248,-0.791,1.263,29.7,73.9,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:09:35,0.107692,3.061783,-0.792,1.262,29.7,73.9,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:09:40,0.107204,3.061783,-0.793,1.262,29.7,73.9,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:09:44,0.106227,3.061783,-0.794,1.262,29.7,73.9,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:09:47,0.107204,3.061294,-0.793,1.261,29.7,74.0,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:09:52,0.108181,3.063736,-0.792,1.264,29.7,73.9,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:09:55,0.109158,3.064469,-0.791,1.264,29.7,74.0,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:10:01,0.108913,3.062759,-0.791,1.263,25.0,50.0,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:10:05,0.108913,3.063492,-0.791,1.263,29.7,74.1,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:10:09,0.107937,3.064225,-0.792,1.264,29.7,74.0,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:10:12,0.108181,3.064713,-0.792,1.265,29.6,73.7,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:10:16,0.107937,3.064225,-0.792,1.264,29.6,73.7,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:10:20,0.108181,3.063004,-0.792,1.263,29.7,73.2,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:10:24,0.108181,3.057876,-0.792,1.258,29.7,72.7,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:10:28,0.109646,3.052259,-0.79,1.252,29.6,72.7,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:10:32,0.110134,3.052503,-0.79,1.253,29.6,72.8,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:10:37,0.109402,3.052503,-0.791,1.253,29.6,73.3,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:10:40,0.109402,3.054213,-0.791,1.254,29.6,73.7,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:10:45,0.109646,3.054213,-0.79,1.254,29.6,74.0,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:10:49,0.108913,3.055434,-0.791,1.255,29.6,74.1,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:10:52,0.108181,3.051771,-0.792,1.252,29.6,74.2,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:10:56,0.108913,3.049573,-0.791,1.25,29.6,74.3,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:11:00,0.107692,3.048596,-0.792,1.249,29.6,74.1,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:11:04,0.107448,3.047619,-0.793,1.248,29.6,74.2,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:11:08,0.10696,3.048596,-0.793,1.249,29.6,74.0,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:11:12,0.107937,3.049573,-0.792,1.25,29.6,74.0,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:11:16,0.107448,3.05055,-0.793,1.251,29.6,73.9,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:11:20,0.107937,3.045665,-0.792,1.246,29.6,73.8,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:11:24,0.106227,3.044445,-0.794,1.244,29.6,73.4,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:11:28,0.106471,3.042247,-0.794,1.242,29.6,73.1,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:11:32,0.105495,3.04127,-0.795,1.241,29.6,73.2,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:11:36,0.104029,3.037607,-0.796,1.238,29.6,72.9,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:11:42,0.103541,3.037851,-0.796,1.238,29.6,72.9,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:11:47,0.104518,3.035653,-0.795,1.236,29.6,73.5,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:11:51,0.103541,3.037363,-0.796,1.237,29.6,73.7,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:11:55,0.103053,3.03663,-0.797,1.237,29.6,73.7,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:11:59,0.104762,3.037363,-0.795,1.237,29.6,73.7,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:12:03,0.10525,3.035165,-0.795,1.235,29.6,73.8,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:12:06,0.106227,3.040293,-0.794,1.24,29.6,73.8,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:12:10,0.107204,3.035897,-0.793,1.236,29.6,73.9,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:12:14,0.107937,3.034677,-0.792,1.235,29.6,74.0,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:12:18,0.107937,3.033456,-0.792,1.233,29.6,73.8,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:12:22,0.107937,3.035165,-0.792,1.235,29.6,73.5,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:12:26,0.10696,3.033456,-0.793,1.233,29.6,73.4,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:12:29,0.10696,3.035898,-0.793,1.236,29.6,73.6,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:12:33,0.10696,3.034188,-0.793,1.234,29.6,73.4,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:12:37,0.106471,3.032967,-0.794,1.233,29.6,73.6,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:12:42,0.106471,3.032235,-0.794,1.232,29.6,73.8,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:12:45,0.10696,3.030525,-0.793,1.231,29.6,73.8,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:12:49,0.10525,3.025153,-0.795,1.225,29.6,74.0,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:12:53,0.105983,3.025153,-0.794,1.225,29.6,73.7,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:12:57,0.105006,3.02442,-0.795,1.224,29.6,73.7,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:00,0.105495,3.024664,-0.795,1.225,29.6,73.7,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:04,0.104762,3.02442,-0.795,1.224,29.6,73.7,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:08,0.105006,3.023932,-0.795,1.224,29.6,73.8,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:12,0.104029,3.023443,-0.796,1.223,29.6,73.8,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:16,0.105006,3.024176,-0.795,1.224,29.6,73.9,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:20,0.103541,3.019536,-0.796,1.22,29.6,74.0,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:25,0.104029,3.020024,-0.796,1.22,25.0,50.0,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:29,0.104762,3.021734,-0.795,1.222,29.6,73.0,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:32,0.104518,3.01978,-0.795,1.22,29.6,72.9,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:36,0.104274,3.018315,-0.796,1.218,29.6,73.0,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:40,0.103785,3.020513,-0.796,1.221,29.6,73.0,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:44,0.103541,3.019047,-0.796,1.219,29.6,72.9,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:47,0.103541,3.018803,-0.796,1.219,29.6,73.0,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:51,0.104029,3.019536,-0.796,1.22,29.6,73.1,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:55,0.103297,3.016606,-0.797,1.217,29.6,73.4,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:13:59,0.104518,3.017582,-0.795,1.218,29.6,73.7,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:14:03,0.10525,3.014408,-0.795,1.214,29.6,73.6,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:14:07,0.10525,3.013675,-0.795,1.214,29.6,72.9,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:14:11,0.105006,3.012943,-0.795,1.213,29.6,72.8,89.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:14:16,0.105739,3.013431,-0.794,1.213,29.6,72.9,89.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:14:20,0.105739,3.011477,-0.794,1.211,29.6,72.8,89.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:14:24,0.104762,3.012454,-0.795,1.212,29.6,72.8,89.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:14:28,0.103541,3.011233,-0.796,1.211,29.6,72.9,88.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:14:32,0.103053,3.007326,-0.797,1.207,29.6,73.3,88.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:14:35,0.102564,3.007814,-0.797,1.208,29.6,73.4,88.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:14:39,0.102564,3.006838,-0.797,1.207,29.6,73.7,88.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:14:43,0.102808,3.003907,-0.797,1.204,29.6,74.0,89.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:14:47,0.104029,3.003663,-0.796,1.204,29.6,73.9,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:14:51,0.104518,3.005128,-0.795,1.205,29.6,73.6,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:14:55,0.104274,3.001221,-0.796,1.201,29.6,73.7,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:14:59,0.103541,3.000489,-0.796,1.2,29.6,73.8,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:15:03,0.103297,3.002198,-0.797,1.202,29.6,73.9,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:15:07,0.10232,3.001221,-0.798,1.201,29.6,73.9,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:15:11,0.101343,2.999511,-0.799,1.2,29.6,73.7,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:15:15,0.101832,3.000244,-0.798,1.2,29.6,73.6,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:15:19,0.101832,2.997558,-0.798,1.198,29.6,73.5,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:15:24,0.101099,2.99536,-0.799,1.195,29.6,73.3,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:15:27,0.101343,2.995116,-0.799,1.195,29.6,73.5,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:15:31,0.10232,2.996337,-0.798,1.196,29.6,73.8,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:15:35,0.10232,2.996337,-0.798,1.196,29.6,73.9,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:15:39,0.103053,2.997558,-0.797,1.198,29.6,74.4,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:15:43,0.103785,2.998046,-0.796,1.198,29.6,74.1,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:15:47,0.103541,2.996093,-0.796,1.196,29.6,73.6,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:15:50,0.102564,2.99536,-0.797,1.195,29.6,73.2,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:15:55,0.102076,2.994139,-0.798,1.194,29.6,72.9,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:15:59,0.101832,2.993651,-0.798,1.194,29.6,72.7,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:03,0.101343,2.992674,-0.799,1.193,29.6,72.7,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:06,0.102564,2.993162,-0.797,1.193,29.6,72.6,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:10,0.103785,2.991697,-0.796,1.192,29.6,73.0,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:13,0.355556,2.99707,-0.544,1.197,29.6,73.3,89.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:16,0.582173,2.995605,-0.318,1.196,29.6,73.5,89.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:20,0.822955,3.000733,-0.077,1.201,29.6,74.3,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:23,1.083761,3.015385,0.184,1.215,29.6,75.0,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:26,1.321856,3.01978,0.422,1.22,29.6,74.4,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:30,1.305983,3.018803,0.406,1.219,29.6,73.7,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:33,1.316728,3.024664,0.417,1.225,29.6,73.7,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:37,1.311844,3.023443,0.412,1.223,29.6,74.5,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:40,1.283028,3.011233,0.383,1.211,29.6,74.7,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:44,1.276679,3.010745,0.377,1.211,29.6,74.4,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:48,1.27326,3.010257,0.373,1.21,29.6,74.3,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:51,1.269109,3.009036,0.369,1.209,29.7,74.2,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 19:16:55,1.262759,3.004884,0.363,1.205,29.6,74.7,92.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:13:04,0.984601,2.127473,0.085,0.327,25.6,51.6,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:13:08,0.98444,2.127473,0.084,0.327,25.7,51.3,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:13:12,0.984601,2.126989,0.085,0.327,25.7,50.9,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:13:15,0.98444,2.126828,0.084,0.327,25.7,51.1,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:13:19,0.983311,2.127311,0.083,0.327,25.7,51.2,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:13:23,0.982667,2.1257,0.083,0.326,25.6,51.2,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:13:26,0.982183,2.125055,0.082,0.325,25.7,51.0,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:13:30,0.980571,2.12296,0.081,0.323,25.7,50.9,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:13:33,0.97896,2.120703,0.079,0.321,25.7,50.8,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:13:37,0.976703,2.116835,0.077,0.317,25.7,50.6,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:13:40,0.974769,2.113773,0.075,0.314,25.7,50.5,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:13:44,0.972029,2.109905,0.072,0.31,25.7,50.4,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:13:48,0.970095,2.106843,0.07,0.307,25.7,50.7,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:13:51,0.968484,2.103458,0.068,0.303,25.7,50.8,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:14:30,0.190505,0.41244,-0.709,-1.388,25.8,53.7,0.0,Exogenous,Normal,Normal,Hydrated
2025-12-15 21:14:33,0.378755,0.822461,-0.521,-0.978,25.8,52.7,0.0,Exogenous,Normal,Normal,Hydrated
2025-12-15 21:14:37,0.567487,1.231516,-0.333,-0.568,25.8,53.0,0.0,Exogenous,Normal,Normal,Hydrated
2025-12-15 21:14:41,0.755736,1.638476,-0.144,-0.162,25.8,55.5,0.0,Exogenous,Normal,Normal,Hydrated
2025-12-15 21:14:44,0.943341,2.044791,0.043,0.245,25.8,56.0,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:14:48,0.941245,2.041407,0.041,0.241,25.8,55.2,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:14:51,0.943502,2.042374,0.044,0.242,25.8,53.6,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:14:55,0.943985,2.043341,0.044,0.243,25.8,52.8,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:14:59,0.943985,2.044791,0.044,0.245,25.8,52.4,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:02,0.94463,2.047853,0.045,0.248,25.8,52.1,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:06,0.944469,2.04882,0.044,0.249,25.8,51.9,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:10,0.942857,2.047853,0.043,0.248,25.8,51.9,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:13,0.942374,2.047853,0.042,0.248,25.8,51.8,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:17,0.942857,2.049465,0.043,0.249,25.8,51.8,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:20,0.943179,2.049304,0.043,0.249,25.9,51.8,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:24,0.943502,2.047048,0.044,0.247,25.9,55.5,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:27,0.942857,2.043985,0.043,0.244,25.9,56.7,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:31,0.941407,2.041084,0.041,0.241,25.9,56.0,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:35,0.943985,2.041245,0.044,0.241,25.9,54.3,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:38,0.946242,2.042374,0.046,0.242,25.9,56.2,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:42,0.947531,2.040923,0.048,0.241,25.9,60.8,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:45,0.948015,2.029319,0.048,0.229,26.0,60.8,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:49,0.948982,2.01852,0.049,0.219,26.0,58.9,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:52,0.943824,2.002403,0.044,0.202,26.0,57.3,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:15:56,0.94737,2.000469,0.047,0.2,26.0,54.8,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:16:00,0.964777,2.015297,0.065,0.215,26.0,53.1,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:16:04,0.983311,2.04044,0.083,0.24,26.0,52.4,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:16:07,1.007487,2.066227,0.107,0.266,26.0,51.6,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:16:10,1.03537,2.095238,0.135,0.295,26.0,51.2,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:16:14,1.055839,2.109744,0.156,0.31,26.0,50.9,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:16:17,1.062608,2.111516,0.163,0.312,26.0,50.8,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:16:21,1.068249,2.111355,0.168,0.311,26.0,52.9,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:16:24,1.06696,2.107165,0.167,0.307,26.0,55.7,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:16:28,1.064864,2.103941,0.165,0.304,26.0,55.0,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:16:32,1.060029,2.097978,0.16,0.298,26.0,53.6,0.0,Endogenous,Normal,Normal,Hydrated
2025-12-15 21:16:35,1.054549,2.087502,0.155,0.288,26.0,52.7,0.0,Endogenous,Normal,Normal,Hydrated
